source;year;target;nuclear_stock;work_pop;exp (US$);imp (US$);tot (US$);gdp;mil_exp;tax_rev;rd_exp_gdp
TUR;2010;ARM;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;AZE;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;BGR;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;CHN;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;GEO;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;GRC;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;RUS;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;RUS;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
TUR;2010;SRB;0;47653676;330796.791;414553.113;745349.904;1276126880;10942.59935;0.24816381;0.843429983
USA;2010;ALB;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;ARM;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;AZE;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;CHN;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;GEO;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;ROU;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;RUS;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;RUS;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
USA;2010;UKR;4950;206672064;1886771.192;2295238.985;4182010.177;15270651519;865268.0248;0.234509142;2.740459919
ROU;2011;AZE;0;13770831;128039.722;142858.742;270898.464;341006944;2005.47558;0.282317768;0.493160009
ROU;2011;BGR;0;13770831;128039.722;142858.742;270898.464;341006944;2005.47558;0.282317768;0.493160009
ROU;2011;TUR;0;13770831;128039.722;142858.742;270898.464;341006944;2005.47558;0.282317768;0.493160009
ROU;2011;USA;0;13770831;128039.722;142858.742;270898.464;341006944;2005.47558;0.282317768;0.493160009
RUS;2011;ARM;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;ARM;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;AZE;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;AZE;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;CHN;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;CHN;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;GEO;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;GEO;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;GRC;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;GRC;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;UKR;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;UKR;4858;102546469;916481.507;922612.386;1839093.893;3300304050;53184.60875;0.325641569;1.090690017
RUS;2011;ARM;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;ARM;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;AZE;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;AZE;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;CHN;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;CHN;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;GEO;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;GEO;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;GRC;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;GRC;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;UKR;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
RUS;2011;UKR;4858;102546469;916481.507;922612.386;1839093.893;3300304050;70237.52395;0.325641569;1.090690017
TUR;2011;BGR;0;48503480;373539.225;476643.582;850182.807;1403989488;11036.46615;0.258987947;0.859529972
TUR;2011;GEO;0;48503480;373539.225;476643.582;850182.807;1403989488;11036.46615;0.258987947;0.859529972
TUR;2011;ROU;0;48503480;373539.225;476643.582;850182.807;1403989488;11036.46615;0.258987947;0.859529972
TUR;2011;SRB;0;48503480;373539.225;476643.582;850182.807;1403989488;11036.46615;0.258987947;0.859529972
TUR;2011;USA;0;48503480;373539.225;476643.582;850182.807;1403989488;11036.46615;0.258987947;0.859529972
USA;2011;ARM;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
USA;2011;AZE;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
USA;2011;GEO;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
USA;2011;GRC;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
USA;2011;MDA;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
USA;2011;ROU;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
USA;2011;TUR;4763;207902846;2021464.997;2424590.149;4446055.146;15509280125;855022.3135;0.23861562;2.762909889
ROU;2012;GRC;0;13677968;129454.731;140264.229;269718.96;339495632;1950.899036;0.27686979;0.481449991
ROU;2012;MDA;0;13677968;129454.731;140264.229;269718.96;339495632;1950.899036;0.27686979;0.481449991
ROU;2012;RUS;0;13677968;129454.731;140264.229;269718.96;339495632;1950.899036;0.27686979;0.481449991
ROU;2012;RUS;0;13677968;129454.731;140264.229;269718.96;339495632;1950.899036;0.27686979;0.481449991
ROU;2012;TUR;0;13677968;129454.731;140264.229;269718.96;339495632;1950.899036;0.27686979;0.481449991
ROU;2012;USA;0;13677968;129454.731;140264.229;269718.96;339495632;1950.899036;0.27686979;0.481449991
RUS;2012;ARM;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;ARM;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;AZE;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;AZE;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;CHN;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;CHN;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;GRC;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;GRC;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;MDA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;MDA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;ROU;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;ROU;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;SRB;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;SRB;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;UKR;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;UKR;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;USA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;USA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;61622.4159;0.320853983;1.125620008
RUS;2012;ARM;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;ARM;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;AZE;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;AZE;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;CHN;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;CHN;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;GRC;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;GRC;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;MDA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;MDA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;ROU;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;ROU;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;SRB;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;SRB;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;UKR;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;UKR;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;USA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
RUS;2012;USA;4500;102128015;928948.973;1011931.507;1940880.48;3421750104;81469.39993;0.320853983;1.125620008
TUR;2012;CHN;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;GEO;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;MDA;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;ROU;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;RUS;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;RUS;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;SRB;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
TUR;2012;USA;0;49410565;427694.024;479591.992;907286.016;1441916690;11307.32251;0.249461152;0.921959996
USA;2012;ALB;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;ARM;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;AZE;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;BGR;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;MDA;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;ROU;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;RUS;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
UKR;1995;CHN;0;34308632;5830000000;5520000000;11350000000;257469952;1305.936794;0.315602774;
UKR;1995;RUS;0;34308632;5830000000;5520000000;11350000000;257469952;1305.936794;0.315602774;
UKR;1995;RUS;0;34308632;5830000000;5520000000;11350000000;257469952;1305.936794;0.315602774;
UKR;1995;USA;0;34308632;5830000000;5520000000;11350000000;257469952;1305.936794;0.315602774;
UKR;1996;BGR;0;34170083;14400242688;17602879488;32003122176;235619881;1165.273443;0.335246952;
UKR;1996;GRC;0;34170083;14400242688;17602879488;32003122176;235619881;1165.273443;0.335246952;
UKR;1996;SRB;0;34170083;14400242688;17602879488;32003122176;235619881;1165.273443;0.335246952;
UKR;1996;USA;0;34170083;14400242688;17602879488;32003122176;235619881;1165.273443;0.335246952;
UKR;1997;BGR;0;34121170;14217475072;17124859904;31342334976;232311052;1468.574942;0.344183349;1.192299962
UKR;1997;ROU;0;34121170;14217475072;17124859904;31342334976;232311052;1468.574942;0.344183349;1.192299962
UKR;1997;RUS;0;34121170;14217475072;17124859904;31342334976;232311052;1468.574942;0.344183349;1.192299962
UKR;1997;RUS;0;34121170;14217475072;17124859904;31342334976;232311052;1468.574942;0.344183349;1.192299962
UKR;1997;USA;0;34121170;14217475072;17124859904;31342334976;232311052;1468.574942;0.344183349;1.192299962
UKR;1998;ALB;0;34128932;12637410304;14675974144;27313384448;231726240;1099.614189;0.322742995;1.069929957
UKR;1998;GEO;0;34128932;12637410304;14675974144;27313384448;231726240;1099.614189;0.322742995;1.069929957
UKR;1998;USA;0;34128932;12637410304;14675974144;27313384448;231726240;1099.614189;0.322742995;1.069929957
UKR;1999;BGR;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;1999;CHN;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;1999;GEO;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;1999;MDA;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;1999;RUS;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;1999;RUS;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;1999;USA;0;34096156;11581572096;11846114304;23427686400;235131741;1028.549285;0.288790547;0.969680011
UKR;2000;ARM;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;AZE;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;BGR;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;GEO;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;GRC;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;MDA;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;RUS;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;RUS;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;SRB;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2000;USA;0;33972360;14572550140;13956027190;28528577330;253206324;1185.36868;0.271820704;0.96213001
UKR;2001;ARM;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;MDA;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;ROU;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;RUS;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;RUS;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;SRB;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;TUR;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2001;USA;0;33696127;16264734340;15775092660;32039827000;281124880;1113.528035;0.28202202;1.023290038
UKR;2002;ARM;0;33394847;17927432230;16975884130;34903316360;301087462;1288.850991;0.302564645;0.998199999
UKR;2002;AZE;0;33394847;17927432230;16975884130;34903316360;301087462;1288.850991;0.302564645;0.998199999
UKR;2002;MDA;0;33394847;17927432230;16975884130;34903316360;301087462;1288.850991;0.302564645;0.998199999
UKR;2002;RUS;0;33394847;17927432230;16975884130;34903316360;301087462;1288.850991;0.302564645;0.998199999
UKR;2002;RUS;0;33394847;17927432230;16975884130;34903316360;301087462;1288.850991;0.302564645;0.998199999
UKR;2003;AZE;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2003;BGR;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2003;CHN;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2003;ROU;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2003;RUS;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2003;RUS;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2003;USA;0;33117864;23066845560;23020437660;46087283220;335274760;1553.60568;0.305185586;1.111789942
UKR;2004;CHN;0;32891263;32666131940;28996784330;61662916270;381055758;1700.733884;0.292345021;1.081519961
UKR;2004;MDA;0;32891263;32666131940;28996784330;61662916270;381055758;1700.733884;0.292345021;1.081519961
UKR;2004;USA;0;32891263;32666131940;28996784330;61662916270;381055758;1700.733884;0.292345021;1.081519961
UKR;2005;GEO;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2005;MDA;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2005;ROU;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2005;RUS;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2005;RUS;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2005;TUR;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2005;USA;0;32732752;34227973958;36121997444;70349971402;399384491;1847.032655;0.33632865;1.168959975
UKR;2006;ARM;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2006;AZE;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2006;MDA;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2006;ROU;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2006;RUS;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2006;RUS;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2006;USA;0;32576986;38367609299;45021620604;83389229903;436784860;2072.116338;0.348354212;0.94907999
UKR;2007;MDA;0;32472880;49294389698;60600580936;1.09895E+11;480590892;2518.61034;0.339580965;0.853190005
UKR;2007;RUS;0;32472880;49294389698;60600580936;1.09895E+11;480590892;2518.61034;0.339580965;0.853190005
UKR;2007;RUS;0;32472880;49294389698;60600580936;1.09895E+11;480590892;2518.61034;0.339580965;0.853190005
UKR;2007;SRB;0;32472880;49294389698;60600580936;1.09895E+11;480590892;2518.61034;0.339580965;0.853190005
UKR;2007;USA;0;32472880;49294389698;60600580936;1.09895E+11;480590892;2518.61034;0.339580965;0.853190005
UKR;2008;AZE;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;BGR;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;CHN;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;GEO;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;GRC;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;MDA;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;ROU;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;RUS;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2008;RUS;0;32383057;66952306463;85448380848;1.52401E+11;499592544;2463.937392;0.34927589;0.846440017
UKR;2009;AZE;0;32296072;39695647589;45412943890;85108591479;431066331;2155.735362;0.342214073;0.856440008
UKR;2009;BGR;0;32296072;39695647589;45412943890;85108591479;431066331;2155.735362;0.342214073;0.856440008
UKR;2009;GEO;0;32296072;39695647589;45412943890;85108591479;431066331;2155.735362;0.342214073;0.856440008
UKR;2009;TUR;0;32296072;39695647589;45412943890;85108591479;431066331;2155.735362;0.342214073;0.856440008
UKR;2010;AZE;0;32185923;51430285576;60737134586;1.12167E+11;439418568;2238.557061;0.344890054;0.830980003
UKR;2010;CHN;0;32185923;51430285576;60737134586;1.12167E+11;439418568;2238.557061;0.344890054;0.830980003
UKR;2010;GEO;0;32185923;51430285576;60737134586;1.12167E+11;439418568;2238.557061;0.344890054;0.830980003
UKR;2010;RUS;0;32185923;51430285576;60737134586;1.12167E+11;439418568;2238.557061;0.344890054;0.830980003
UKR;2010;RUS;0;32185923;51430285576;60737134586;1.12167E+11;439418568;2238.557061;0.344890054;0.830980003
UKR;2010;USA;0;32185923;51430285576;60737134586;1.12167E+11;439418568;2238.557061;0.344890054;0.830980003
UKR;2011;CHN;0;31986098;68393034211;82607537264;1.51001E+11;471226132;2013.413567;0.363949689;0.737800002
UKR;2011;GRC;0;31986098;68393034211;82607537264;1.51001E+11;471226132;2013.413567;0.363949689;0.737800002
UKR;2011;MDA;0;31986098;68393034211;82607537264;1.51001E+11;471226132;2013.413567;0.363949689;0.737800002
UKR;2011;RUS;0;31986098;68393034211;82607537264;1.51001E+11;471226132;2013.413567;0.363949689;0.737800002
UKR;2011;RUS;0;31986098;68393034211;82607537264;1.51001E+11;471226132;2013.413567;0.363949689;0.737800002
UKR;2012;AZE;0;31831484;68694495448;84656666978;1.53351E+11;472343436;2275.623463;0.373481582;0.751670003
UKR;2012;CHN;0;31831484;68694495448;84656666978;1.53351E+11;472343436;2275.623463;0.373481582;0.751670003
UKR;2012;MDA;0;31831484;68694495448;84656666978;1.53351E+11;472343436;2275.623463;0.373481582;0.751670003
UKR;2012;RUS;0;31831484;68694495448;84656666978;1.53351E+11;472343436;2275.623463;0.373481582;0.751670003
UKR;2012;RUS;0;31831484;68694495448;84656666978;1.53351E+11;472343436;2275.623463;0.373481582;0.751670003
UKR;2012;USA;0;31831484;68694495448;84656666978;1.53351E+11;472343436;2275.623463;0.373481582;0.751670003
UKR;2013;AZE;0;31674445;63320468792;76986012502;1.40306E+11;472227156;2329.182704;0.362913408;0.761749983
UKR;2013;CHN;0;31674445;63320468792;76986012502;1.40306E+11;472227156;2329.182704;0.362913408;0.761749983
UKR;2013;RUS;0;31674445;63320468792;76986012502;1.40306E+11;472227156;2329.182704;0.362913408;0.761749983
UKR;2013;RUS;0;31674445;63320468792;76986012502;1.40306E+11;472227156;2329.182704;0.362913408;0.761749983
UKR;2013;SRB;0;31674445;63320468792;76986012502;1.40306E+11;472227156;2329.182704;0.362913408;0.761749983
UKR;2014;BGR;0;31410583;53913302426;54381409090;1.08295E+11;441260192;3199.796117;0.339673328;0.658720016
UKR;2014;MDA;0;31410583;53913302426;54381409090;1.08295E+11;441260192;3199.796117;0.339673328;0.658720016
UKR;2014;SRB;0;31410583;53913302426;54381409090;1.08295E+11;441260192;3199.796117;0.339673328;0.658720016
UKR;2014;TUR;0;31410583;53913302426;54381409090;1.08295E+11;441260192;3199.796117;0.339673328;0.658720016
UKR;2015;AZE;0;31186380;38127039558;37516153220;75643192778;398128269;3904.937391;0.344514429;0.61477
UKR;2015;BGR;0;31186380;38127039558;37516153220;75643192778;398128269;3904.937391;0.344514429;0.61477
UKR;2015;MDA;0;31186380;38127039558;37516153220;75643192778;398128269;3904.937391;0.344514429;0.61477
UKR;2015;TUR;0;31186380;38127039558;37516153220;75643192778;398128269;3904.937391;0.344514429;0.61477
UKR;2016;ALB;0;30905273;36361032464;39249626345;75610658809;407350940;3990.151513;0.308590743;0.48339
UKR;2016;AZE;0;30905273;36361032464;39249626345;75610658809;407350940;3990.151513;0.308590743;0.48339
UKR;2016;CHN;0;30905273;36361032464;39249626345;75610658809;407350940;3990.151513;0.308590743;0.48339
UKR;2016;MDA;0;30905273;36361032464;39249626345;75610658809;407350940;3990.151513;0.308590743;0.48339
UKR;2016;TUR;0;30905273;36361032464;39249626345;75610658809;407350940;3990.151513;0.308590743;0.48339
UKR;2016;USA;0;30905273;36361032464;39249626345;75610658809;407350940;3990.151513;0.308590743;0.48339
UKR;2017;CHN;0;30581925;43428391056;49439155766;92867546822;417618456;3987.782334;0.320322905;0.44839
USA;2012;RUS;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
USA;2012;TUR;4680;209090854;2090369.698;2490216.305;4580586.003;15849618516;807530.2671;0.240072715;2.697969913
ROU;2013;ALB;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
ROU;2013;GEO;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
ROU;2013;GRC;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
ROU;2013;MDA;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
ROU;2013;RUS;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
ROU;2013;RUS;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
ROU;2013;SRB;0;13597261;156094.093;153011.657;309105.75;354078426;2099.566246;0.272366746;0.38657999
RUS;2013;ARM;4480;101568410;971327.42;1047746.331;2019073.751;3473309792;64625.50732;0.3152974;1.132789969
