Source.Country,Target.Country,year,mpc
BRA,CHE,1995,-70.0169706245824
BRA,TUR,1995,-69.880500031868
BRA,UKR,1995,-69.4604317428386
BRA,GBR,1995,-69.2758228141086
BRA,USA,1995,-67.3925279212307
BRA,URY,1995,-69.6317404512046
BRA,VEN,1995,-69.1987985143303
BRA,VNM,1995,-67.5265236443237
BRN,CHN,1995,-68.0097661491476
BRN,FRA,1995,-70.1580232595189
BRN,IDN,1995,-68.7735945778438
BRN,JPN,1995,-69.880500031868
BRN,MYS,1995,-68.4953251369718
BRN,MMR,1995,-69.7022243522832
BRN,PHL,1995,-69.7323679345654
BRN,SGP,1995,-69.7323679345654
BRN,USA,1995,-68.2108833866365
BGR,ALB,1995,-66.8715873979265
BGR,AUS,1995,-69.6793827943791
BGR,AZE,1995,-68.5912228501469
BGR,BEL,1995,-67.8075191967441
BGR,CHN,1995,-68.7206094376575
BGR,HRV,1995,-68.849421275934
BGR,CZE,1995,-70.0948590424555
BGR,EGY,1995,-69.7022243522832
BGR,DEU,1995,-70.0948590424555
BGR,GRC,1995,-67.9552298596057
BGR,VAT,1995,-69.6793827943791
BGR,HUN,1995,-67.3292622332979
BGR,IRN,1995,-69.1208670885299
BGR,IRQ,1995,-70.1118887552438
BGR,ITA,1995,-69.1999961160183
BGR,LBY,1995,-69.6553436347871
BGR,LTU,1995,-69.7022243522832
BGR,NLD,1995,-68.9155388093349
BGR,POL,1995,-70.0204509244712
BGR,ROU,1995,-69.7867405592908
BGR,RUS,1995,-64.7572646661824
BGR,SRB,1995,-69.2449924976816
BGR,SVK,1995,-69.1889170045814
BGR,ZAF,1995,-70.030948612171
BGR,ESP,1995,-69.6022305909961
BGR,SYR,1995,-69.6793827943791
BGR,TUR,1995,-65.7027942916401
BGR,UKR,1995,-69.5406547517993
BGR,GBR,1995,-69.2499783165242
BGR,USA,1995,-62.3586336413943
BGR,MKD,1995,-68.3122846456097
BFA,CIV,1995,-69.2728198744283
BFA,IND,1995,-68.9178708486833
BFA,LBR,1995,-70.1550029855404
BFA,NER,1995,-68.7891341113697
BFA,PRT,1995,-69.6793827943791
BDI,ARG,1995,-69.729364994885
BDI,BEL,1995,-70.148687831216
BDI,COD,1995,-69.7323679345654
BDI,FRA,1995,-69.2456792318265
BDI,VAT,1995,-69.1999961160183
BDI,ITA,1995,-69.8704183903441
BDI,JPN,1995,-69.880500031868
BDI,KEN,1995,-68.6244937053081
BDI,RWA,1995,-68.8351316306012
BDI,ZAF,1995,-69.880500031868
BDI,TZA,1995,-70.1570256403605
BDI,UGA,1995,-70.0265248168542
BDI,GBR,1995,-70.1113872951616
BDI,USA,1995,-69.922657748154
KHM,AUS,1995,-69.8770954068678
KHM,CHN,1995,-65.2150888432292
KHM,CYP,1995,-70.1111271295654
KHM,FRA,1995,-69.4354960663155
KHM,DEU,1995,-68.5609767754484
KHM,HKG,1995,-69.880500031868
KHM,IDN,1995,-67.806321595056
KHM,ISR,1995,-70.154907502128
KHM,JPN,1995,-69.4011133535072
KHM,LAO,1995,-64.2078977435628
KHM,MYS,1995,-64.8323406270168
KHM,MMR,1995,-69.632502076883
KHM,PRK,1995,-69.6793827943791
KHM,RUS,1995,-69.6022305909961
KHM,SGP,1995,-68.8025405584379
KHM,KOR,1995,-70.148687831216
KHM,LKA,1995,-69.6793827943791
KHM,SWE,1995,-69.880500031868
KHM,SYR,1995,-70.1111271295654
KHM,THA,1995,-65.787009492972
KHM,GBR,1995,-69.2499783165242
KHM,USA,1995,-60.2324248867636
KHM,VNM,1995,-61.6976679166538
CMR,FRA,1995,-69.6793827943791
CMR,NGA,1995,-68.7705916381634
CMR,ROU,1995,-69.729364994885
CAN,DZA,1995,-69.9902000974568
CAN,ATG,1995,-69.7323679345654
CAN,ARG,1995,-69.6793827943791
CAN,AUS,1995,-69.7022243522832
CAN,BEL,1995,-68.7230915728242
CAN,BIH,1995,-68.2554701251102
CAN,CHL,1995,-69.1890708259201
CAN,CHN,1995,-67.6042359263881
CAN,HRV,1995,-69.2499783165242
CAN,CYP,1995,-69.2228376739224
CAN,DNK,1995,-68.9747118153326
CAN,EGY,1995,-69.2758228141086
CAN,FRA,1995,-66.5757201548734
CAN,DEU,1995,-68.3441900999889
CAN,GRC,1995,-69.2758228141086
CAN,GUY,1995,-69.880500031868
CAN,HKG,1995,-69.880500031868
CAN,HUN,1995,-70.0204509244712
CAN,IND,1995,-69.0409414806293
CAN,IRN,1995,-69.7323679345654
CAN,IRL,1995,-69.1758290528215
CAN,ISR,1995,-68.7949074616757
CAN,ITA,1995,-68.294207899483
CAN,JAM,1995,-70.148687831216
CAN,JPN,1995,-63.9570619434879
CAN,JOR,1995,-69.880500031868
CAN,LVA,1995,-69.2456792318265
CAN,LUX,1995,-69.0616775677496
CAN,MEX,1995,-67.5066563922714
CAN,MAR,1995,-70.1111271295654
CAN,NLD,1995,-70.1111271295654
CAN,NZL,1995,-68.3627325731951
CAN,NGA,1995,-68.2289229811789
CAN,NOR,1995,-70.1111271295654
CAN,PSE,1995,-69.541609338446
CAN,PAK,1995,-69.880500031868
CAN,POL,1995,-69.729364994885
CAN,RUS,1995,-63.3284024577051
CAN,RWA,1995,-70.1393252862355
CAN,SRB,1995,-69.2456792318265
CAN,SGP,1995,-69.1228439126353
CAN,SVN,1995,-69.880500031868
CAN,SOM,1995,-70.0297679704987
CAN,ESP,1995,-67.3777806309034
CAN,LKA,1995,-69.4377350405118
CAN,SYR,1995,-69.7022243522832
CAN,TWN,1995,-69.4510955540131
CAN,THA,1995,-70.0265248168542
CAN,TUR,1995,-69.2758228141086
CAN,UKR,1995,-69.9598296719211
CAN,GBR,1995,-64.0289045971832
CAN,USA,1995,-57.3538149404414
CAN,VNM,1995,-70.0895232993138
CPV,MOZ,1995,-69.6022305909961
CYM,CUB,1995,-69.880500031868
CYM,USA,1995,-70.1297400490243
CAF,LBY,1995,-69.2456792318265
TCD,GAB,1995,-69.5600656155284
TCD,LBY,1995,-68.8403187354048
TCD,NGA,1995,-69.5641119400331
CHL,ARG,1995,-67.6486637132152
CHL,BEL,1995,-68.2640643172008
CHL,BOL,1995,-70.0948590424555
CHL,BRA,1995,-69.1999961160183
CHL,CAN,1995,-69.1890708259201
CHL,COL,1995,-68.9715607749742
CHL,ECU,1995,-67.8207316095673
CHL,FRA,1995,-68.2066025156723
CHL,DEU,1995,-70.157262177573
CHL,IND,1995,-69.2999605170301
CHL,LUX,1995,-69.7323679345654
CHL,MYS,1995,-69.7022243522832
CHL,MEX,1995,-67.6907198231884
CHL,NZL,1995,-70.0204509244712
CHL,NIC,1995,-69.2728198744283
CHL,PRY,1995,-69.6793827943791
CHL,POL,1995,-68.2137987951954
CHL,SGP,1995,-69.880500031868
CHL,ESP,1995,-68.7586564411018
CHL,TUR,1995,-69.880500031868
CHL,UKR,1995,-68.7424076449398
CHL,GBR,1995,-68.1980921671336
CHL,USA,1995,-66.4938335414104
CHL,URY,1995,-69.6154723640947
CHL,VEN,1995,-70.0948590424555
CHN,DZA,1995,-68.8162747539715
CHN,ARG,1995,-68.7795148647208
CHN,AUS,1995,-68.4261637763272
CHN,BHR,1995,-70.1118887552438
CHN,BGD,1995,-68.785040471212
CHN,BLR,1995,-69.2456792318265
CHN,BEL,1995,-68.7891341113697
CHN,BWA,1995,-69.7323679345654
CHN,BRA,1995,-68.8445744717634
CHN,BRN,1995,-66.9401120716387
CHN,BGR,1995,-68.7206094376575
CHN,KHM,1995,-66.9144688679068
CHN,CAN,1995,-67.7605064749989
CHN,HRV,1995,-69.6793827943791
CHN,CUB,1995,-48.2144477473357
CHN,CZE,1995,-70.0948590424555
CHN,EGY,1995,-68.9845253643665
CHN,ETH,1995,-67.0975900119288
CHN,FIN,1995,-61.5189678258694
